date,eventName,eventTitle,location
04/07/2018,UFC 223,Khabib vs. Iaquinta,"Barclays Center, Brooklyn, New York, United States"
04/07/2018,L.A Combate MMA 2,Formigao vs. Mutante,"Lucia Helena Bartolomei Pires School Gymnasium, Rio Maria, Para, Brazil"
04/07/2018,Shamrock FC,Shamrock 304,"Ameristar Casino Hotel, Kansas City, Missouri, United States"
04/07/2018,Budo 29,Lee vs. Briggs,"Wythenshawe Forum, Manchester, Greater Manchester, England"
04/06/2018,FitCon MMA,FitCon Fights 4,"Salt Palace Convention Center, Salt Lake City, Utah, United States"
04/06/2018,XFL,Xtreme Fight Night 347,"River Spirit Casino, Tulsa, Oklahoma, United States"
04/06/2018,WCA 4,Fight Night,"Warszawskie Centrum Atletyki, Warsaw, Poland"
04/06/2018,Real Mixed Martial Arts,Real MMA 17,"Sam\'s Town Hotel And Casino, Las Vegas, Nevada, United States"
04/06/2018,LFC Fight Night,Road to Brave,"Corferias Convention Center, Bogota, Colombia"
04/06/2018,XFC 34,Friday Night Fights,"Mansfield Tavern, Mansfield, Queensland, Australia"
04/06/2018,VFCL 8,Victory Fighting Championship League 8,"Rafako Arena, Raciborz, Poland"
04/06/2018,Titan FC 49,Gomez vs. Soares,"Xtreme Action Park, Ft. Lauderdale, Florida, United States"
04/06/2018,CES MMA 49,Curtis vs. Norwood,"Twin River Casino, Lincoln, Rhode Island, United States"
04/06/2018,Bellator 196,Henderson vs. Huerta,"Budapest Sports Arena, Budapest, Hungary"
04/05/2018,Phoenix Fighting Championship,Phoenix 6: Abu Dhabi,"Abu Dhabi, United Arab Emirates"
04/05/2018,SoCa Fights / Alliance MMA,Fight Club OC 51,"The Hangar at OC Fair and Event Center, Costa Mesa, California, United States"
04/01/2018,PMS,Professional Mixed Silat,"Bishkek, Kyrgyzstan"
04/01/2018,World Kombat Challenge 24 ,Joinville Fight Night,"Oda Fitness Sports Complex, Joinville, Santa Catarina, Brazil"
04/01/2018,KLF,Kunlun Fight 71,"Mangrove Tree Resort World Qingdao, Qingdao, Shandong, China"
04/01/2018,P4P FC,PFC Cage Fight 2018,"Hokkaido, Japan"
04/01/2018,Zuri MMA 6,MMA-K1 Fight Night,"Ashkelon Sports Center, Ashkelon, Israel"
04/01/2018,WFCA 47,International Tournament,"Colosseum Sport Hall, Grozny, Chechnya, Russia"
04/01/2018,Deep,Hachioji Chojin Matsuri 2018,"Hachioji Municipal Gymnasium, Hachioji, Tokyo, Japan"
04/01/2018,FNG,Fight Nights Global 86,"Almaty Arena, Almaty, Kazakhstan"
04/01/2018,ArmFC 18,Armenian Fighting Championship 18,"Mika Sports Complex, Yerevan, Armenia"
03/31/2018,Valor Fights 48,Nashville,"Nashville Fairgrounds Arena, Nashville, Tennessee, United States"
03/31/2018,Evolution Championship,Fight Night 34,"Nasr City Club, Cairo, Egypt"
03/31/2018,CSYSL,Coari Champions,"Alexandre Montoril (GM3) State School Gymnasium, Coari, Amazonas, Brazil"
03/31/2018,Northwest League of Combat Sambo,2018 Lightweight Grand Prix Final,"Strelna Restaurant, St. Petersburg, Russia"
03/31/2018,AFC 4,AZTK Fighting Championship 4,"Caliente Casino, Tijuana, Baja California, Mexico"
03/31/2018,Gladiator Challenge,Redemption,"Thunder Valley Casino Resort, Lincoln, California, United States"
03/31/2018,Buddy Gym,Buddy MMA Clash 2,"Alte Kreuzbleich Hall, St. Gallen, Switzerland"
03/31/2018,RFN,Ruse Fight Night 3,"Dunav Hall, Ruse, Bulgaria"
03/31/2018,WWFC,Road to WWFC 11: Vinnystia,"Vinnytsia, Vinnytsia, Russia"
03/31/2018,Shooto Challenge,Yamaguchi 05,"Shunan Community Center, Shunan, Japan"
03/31/2018,Federation Of MMA Russia,FMMAR: Cup Of Chelyabinsk 2018,"Gagarin Park, Chelyabinsk, Russia"
03/31/2018,Ogitchidaa Fight Promotions,Birth of the Ogitchidaa,"Bay Area Civic Center, Ashland, Wisconsin, United States"
03/31/2018,Shogun MMA,Shogun FC 2,"National Guard Armory, Crossville, Tennessee, United States"
03/31/2018,Fist Fight League,Fist Fight Night 3,"Amarillo Netplex, Amarillo, Texas, United States"
03/31/2018,PFO,Vendetta,"Gladwin Community Center, Gladwin, Michigan, United States"
03/31/2018,The Old Guard,Divizion 3,"Pavlovski Posad, Russia"
03/31/2018,Adrenaline Fight League,Apocalypse,"Springfield Expo Center, Springfield, Missouri, United States"
03/31/2018,360 Fight Club,360 Fight Club 6,"iHeartMedia Metroplex, Little Rock, Arkansas, United States"
03/31/2018,Cage Championships MMA,Cage Championships 59,"Big Eagles Hall, Sullivan, Missouri, United States"
03/31/2018,Freon,R1 One on One,"Arena Riga, Riga, Latvia"
03/31/2018,Atlas MMA 3,Showdown,"Sportcentrum Sportvision, Eindhoven, Netherlands"
03/31/2018,Fighter Gala,FG Fight Night 21,"Humlehøj Hallen, Sønderborg, Denmark"
03/31/2018,KOC 11,Knock Out Championship 11,"Vauzelles Sports Complex, Chateaubernard, France"
03/31/2018,GNX New Talents,No Way Out 5,"Gym Gelnhausen, Germany"
03/31/2018,Top FC / Fighting Nexus,TFC Dream 3 / Fighting Nexus Vol. 12,"Chung Cheong University Convention Center, Cheongju, South Korea"
03/31/2018,SFC 1,Scorpion Fighting Championship 1,"Scorpion Fight Club, Derbent, Dagestan, Russia"
03/31/2018,PA Cage Fight,PA Cage Fight 31,"Woodlands Inn & Resort, Wilkes Barre, Pennsylvania, United States"
03/31/2018,CCSC N1,N1 Championship of Contact Single Combats 2,"Parus Hall, Shadrinsk, Kurgan, Russia"
03/31/2018,Glory 52: Los Angeles,SuperFight Series,"Pacific Room, Los Angeles, California, USA"
03/31/2018,American Fight League,Southwest Brawl 7,"Las Cruces Convention Center, Las Cruces, New Mexico, United States"
03/31/2018,WFCA 46,International Tournament,"Colosseum Sport Hall, Grozny, Chechnya, Russia"
03/31/2018,Honor FC 3,Operation Shockwave,"Chapparells Event Center, Akron, Ohio, United States"
03/31/2018,EFC 68,EFC Worldwide 68,"GrandWest Casino and Entertainment World, Cape Town, Western Cape, South Africa"
03/31/2018,MFC 2018,Manaquiri Fight Combat 2018,"Jose Lins Municipal Gymnasium, Manaquiri, Amazonas, Brazil"
03/31/2018,One Championship,One Warrior Series 1,"Zepp@Bigbox, Singapore"
03/31/2018,WEF 51,WEF ProfFight 20,"Saturn Cinema, Baikonur, Kazakhstan"
03/31/2018,VFC 1,Vila Fight Championship 1,"Professor Josefa Botelho Municipal School, Natal, Rio Grande do Norte, Brazil"
03/31/2018,Showtime Boxing,Joshua vs. Parker,"Principality StadiumCardiff, Wales."
03/31/2018,Dead Serious MMA,Dead Serious 28,"iPlay America, Freehold, New Jersey, United States"
03/30/2018,Shakh Fight Club,Battle in Mozdok,"Mozdok, North Ossetia-Alania, Russia"
03/30/2018,Fanat Fight Team,The Fall of Babylon,"UFC Gym, Sochi, Russia"
03/30/2018,CFC 12,Chasqui Fighting Championship 12,"Puente Piedra, Lima, Peru"
03/30/2018,THE BATTLE IN MOSDOK,None,None
03/30/2018,Evolution Championship,Fight Night 33,"Nasr City Club, Cairo, Egypt"
03/30/2018,AFC Global 1,Atemi Fighting Championship 1,"Treichville Sports Palace, Abidjan, Cote d'Ivoire"
03/30/2018,Tuff-N-Uff,The Future Stars of MMA,"Cox Pavillion, Las Vegas, Nevada, United States"
03/30/2018,Fusion Fight League,Beauties and Beasts,"Al Bedoo Shrine Auditorium, Billings, Montana, United States"
03/30/2018,Midwest Fight League,Fight Knight 9,"Knights Of Columbus Hall, Columbia, Missouri, United States"
03/30/2018,NFC 105,National Fighting Championship 105,"Electric Cowboy, Kennesaw, Georgia, United States"
03/30/2018,Malaysian Invasion 5,Grand Finals,"Paradigm Mall, Selangor, Malaysia"
03/30/2018,Victory Fighting Championship,VFC Fight Night Coco Key 2,"CoCo Key Water Resort, Omaha, Nebraska, United States"
03/30/2018,FNG,Fight Nights Global 85,"VTB Ice Palace, Moscow, Russia"
03/30/2018,M-1 Challenge 90,Kunchenko vs. Butenko,"M-1 Arena, St. Petersburg, Russia"
03/29/2018,TPF 34,Tachi Palace Fights 34,"Tachi Palace Hotel and Casino, Lemoore, California, United States"
03/28/2018,Zhekpe Zhek,Zhekpe Zhek,"Almaty, Kazakhstan"
03/28/2018,AFC 138,Lopez vs. Ryan 2,"Alaska Airlines Center, Anchorage, Alaska, United States"
03/25/2018,RFC,Russian Fighting Championship,"Urus-Martan, Chechnya, Russia"
03/25/2018,WMMAA,2018 Junior World Cup,"M-1 Arena, Saint Petersburg, Russia"
03/25/2018,CW 31,Clan Wars 31,"Crowne Plaza, Belfast, Northern Ireland"
03/25/2018,Propatria Fest 4 ,Sons of Macedonia,None
03/25/2018,FIGMMA,Italian Championship of MMA 2018,"PalaOlgiata, Rome, Italy"
03/25/2018,Perviy Club,Fight Show 18,"Club Gorod, Moscow, Russia"
03/25/2018,Shooto Italy,Bushido 25,"Promoberg Trade Fair, Bergamo, Italy"
03/25/2018,Shooto,Border: Season 10 - The 1st,"Hirano Ward Community Hall, Osaka, Japan"
03/25/2018,WCMMA,Warrior Challenge 32,"The Troxy, London, England"
03/25/2018,Almogavers,The Chance 9,"La Mina Olympic Sports Complex, Barcelona, Catalonia, Spain"
03/25/2018,Grandslam 7,Way of the Cage,"Differ Ariake, Tokyo, Japan"
03/25/2018,Shooto,Professional Shooto 3/25,"Korakuen Hall, Tokyo, Japan"
03/24/2018,NOW,Night of Warriors 13,"Home Credit Arena, Liberec, Czech Republic"
03/24/2018,Big John's MMA,Northern Comeback,"Kewadin Casino, Sault Ste Marie, Michigan, United States"
03/24/2018,AFC,Ascendancy Fighting Championship 16,"Seven Flags Event Center, Cliva, Iowa, United States"
03/24/2018,Adrenalin Fight Nights,Adrenalin: Black Tie at Manor Park,"Manor Park Country House, Swansea, Wales"
03/24/2018,Inner Strength MMA 13,Rampage In The Cage,"Sevenwinds Casino, Hayward, Wisconsin, United States"
03/24/2018,ROAW,Rise of a Warrior 22,"Havert L. Fenn Center, Ft. Pierce, Florida, United States"
03/24/2018,AF 32,Atlas Fights 32,"IP Casino Resort, Biloxi, Mississippi, United States"
03/24/2018,Master Fighters Championship,MFC Amateur 21,"RF Central Gym, Santiago, Chile"
03/24/2018,Ultimate Battle Grounds,Capt'n Bills,"Capt\'n Bill\'s Backyard Grill & Volleyball Facility, Wilmington, North Carolina, United States"
03/24/2018,VCUK,Vision MMA Combat UK 2,"The Venue, Carlisle, England"
03/24/2018,WBK,WBK 26,"Guiyang, Guizhou, China"
03/24/2018,OnPoint MMA 2,Texoma Throwdown,"Kelly Field House, Atoka, Oklahoma, United States"
03/24/2018,MCF 15,St. Patty's Beatdown 6,"D&N Event Center, North Platte, Nebraska, United States"
03/24/2018,M-1 Global / Angel Fight Promotions,Road to M-1 Global,"Wilma Rudolph Event Center, Clarksville, Tennessee, United States"
03/24/2018,PFC 5,Parelhas Fight Combat 5,"Ovidio Dantas Gymnasium, Parelhas, Rio Grande do Norte, Brazil"
03/24/2018,864 Fighting Championship,Fight 3,"Greenville Shrine Club, Greenville, South Carolina, United States"
03/24/2018,GMMA,Gods of War World MMA Championship,"Liangxiang Sports Centre, Beijing, China"
03/24/2018,Iron Boy Promotions,Iron Boy MMA 10,"Celebrity Theatre, Phoenix, Arizona, United States"
03/24/2018,Dogfights Boxing & MMA,Dogfights 3,"BigBox Rama4 Fight and Fitness Gym, Bangkok, Thailand"
03/24/2018,SMFC / MMA Pro Ukraine,Steel Men's Fighting Championship,"Mariupol, Donetsk, Ukraine"
03/24/2018,OCFC 1,Wesley vs. Douglas,"Luis Neto Fighting Center Arena, Manaus, Amazonas, Brazil"
03/24/2018,Demolidor Fight MMA 12,Samurai vs. Silva,"Integrated Colleges of Bauru (FIB) Athletic Association (Duduzao) Gymnasium, Bauru, Sao Paulo, Brazil"
03/24/2018,MBF 1,Manaus Bacelar Fight 1,"Styllus Festival and Convention Hall, Manaus, Amazonas, Brazil"
03/24/2018,House Combat 5,House Combat Fight Championship 5,"Messejana Olympic Village, Fortaleza, Ceara, Brazil"
03/24/2018,CRF 28,Center Real Fights 28,"Gran Oasis Cancun, Cancun, Quintana Roo, Mexico"
03/24/2018,V3 Fights 67,Adams vs. Anderson,"Minglewood Hall, Memphis, Tennessee, United States"
03/24/2018,Frontline Fight Series 4,Marlon vs. Luko,"Striker\'s House Academy, Curitiba, Parana, Brazil"
03/24/2018,Batalha MMA 12,Buakaw vs. Oliveira,"Aquatico do Bosque Club, Sao Paulo, Sao Paulo, Brazil"
03/24/2018,Icon Challenge,Icon Challenge 1,"Grabo, Sweden"
03/24/2018,MSC,MMA Sanda Combat 9,"Maua Cine Theater, Arapongas, Parana, Brazil"
03/24/2018,Dragon House MMA,Dragon House 28,"Kezar Pavilion, San Francisco, California, United States"
03/24/2018,SCL 66,Adams vs. Mashrapov,"Budweiser Events Center, Loveland, Colorado, United States"
03/24/2018,Bonito Eco Fight Combat 3,Sidy vs. Ana Paula,"Bonito Municipal Gymnasium, Bonito, Mato Grosso do Sul, Brazil"
03/24/2018,GR Promotion,Thunder 4,"Balashikha Arena, Balashikha, Moscow, Russia"
03/24/2018,OFC 5,Oro Fighting Championship 5,"Santa Rosa Sports Coliseum, Santa Rosa, El Oro, Ecuador"
03/24/2018,WWFC 10,World Warriors Fighting Championship 10,"Kiev Palace of Sports, Kiev, Ukraine"
03/24/2018,WOCS 49,Watch Out Combat Show 49,"Hotel Laghetto Stilo Barra Rio, Rio de Janeiro, Rio de Janeiro, Brazil"
03/24/2018,WFL MMA 2,World Fighting League MMA 2,"Topsport Center, Almere, Flevoland, Netherlands"
03/24/2018,Pinnacle FC 16,Pinnacle Fighting Championships 16,"Iceoplex at Southpointe, Canonsburg, Pennsylvania, United States"
03/24/2018,Praedator FC 4,Praedator Is Back!,"La Torretta Gymnasium, Trezzo sull'Adda, Milan, Italy"
03/24/2018,FightBox / King of Kings,Vol. 36: KOK Hero's World Series 2018 in Chisinau,"Chisinau, Moldova"
03/24/2018,Pro-League Fighting,KFN: Karlsruhe Fight Night 2,"Rheinstrandhalle Daxlanden, Karlsruhe, Baden-Wuerttemberg, Germany"
03/24/2018,CW 92,Cage Warriors 92: Super Saturday,"O2 Indigo, London, England"
03/24/2018,WEF 50,WEF ProfFight 19,"Strong Boxing Arena, Bishkek, Kyrgyzstan"
03/24/2018,Esmaga Fight 2,Alicate vs. Pitbull,"LS Fitness Academy, Maceio, Alagoas, Brazil"
03/24/2018,ACB 83,Borisov vs. Kerimov,"Baku, Azerbaijan"
03/24/2018,One Championship,Iron Will,"Impact Arena, Bangkok, Thailand"
03/24/2018,Invicta FC 28,Mizuki vs. Jandiroba,"Union Event Center, Salt Lake City, Utah, United States"
03/23/2018,SLFC,Fight Night Afghanistan 2,"Kabul, Afghanistan"
03/23/2018,Colosseum FC,Colosseum VI,"Sport Hall Sassari Palabunker, Sassari, Italy"
03/23/2018,Iran Fighting Championship,IFC SubFight 2,"Pishva, Tehran"
03/23/2018,MGZ Boxing Promotions,Xtreme Fight Festival 5,"Bizkaia Fronton, Bilbao, Biscay, Spain"
03/23/2018,SHC,Striker's House Cup 84,"Striker\'s House Academy, Curitiba, Parana, Brazil"
03/23/2018,Ultimate Combat Challenge,UCC 38: Honduras,"Clarion Hotel Real Tegucigalpa, Tegucigalpa, Honduras"
03/23/2018,Club Hardcore Fighter,Hardcore Fighter 1,"Cancun, Quintana Roo, Mexico"
03/23/2018,HFS,Hex Fight Series 13,"Melbourne Pavilion, Melbourne, Victoria, Australia"
03/23/2018,URCC: BETS 5,Battle Extreme Tournament of Superstars 5,"Casino Filipino Pavillion, Manila, Philippines"
03/23/2018,TFL 13,Noxy Night,"Globus Hall, Lublin, Poland"
03/23/2018,LFA 36,Simon vs. Zani,"Morongo Casino Outdoor Pavilion, Cabazon, California, United States"
03/22/2018,IFC 3,Iran Fighting Championship 3,"Pishva, Tehran"
03/18/2018,LFC 15,Lion Fighting Championships 15,"Casino Rooms Rochester, Kent, England"
03/18/2018,CWI,Lutador 4,"Manduria's Sports Hall, Manduria, Italy"
03/18/2018,Liga X13,Lanzamiento,"Club Los Toritos, Monte Grande, Argentina"
03/18/2018,GCF 34,Gladiator Combat Fight 34,"Sistema X, Curitiba, Parana, Brazil"
03/18/2018,Pro Battle Promotion,International Gala Fight Night 1,"Sumgayit Olympic Sports Complex, Sumqayit, Azerbaijan"
03/17/2018,Oktagon MMA,Oktagon 5,"RT Torax Arena, Ostrava, Czech Republic"
03/17/2018,FLP,Fight Lab 58,"Grady Cole Center, Charlotte, North Carolina, United States"
03/17/2018,Virginia Cage Fighting Championships,VCFC: Shamrock Showdown,"Phase 2, Lynchburg, Virginia, United States"
03/17/2018,SHP 49,Strike Hard Productions 49,"Trotter Convention Center, Columbus, Mississippi, United States"
03/17/2018,Caged Steel 20,Caged Steel Fighting Championship 20,"Doncaster Dome, Doncaster, England"
03/17/2018,AMMO Fight League 4,House of Pain,"The Big E, West Springfield, Massachusetts, United States"
03/17/2018,Ultimate Beatdown 27,Heavy Impact,"Plaza Sentosa, Johor Bahru, Malaysia"
03/17/2018,Fightstar FC 29,Fightstar Fighting Championship South Africa,"John Barrable Hall, Benoni, South Africa"
03/17/2018,AFS 6,Apocalypse Fight Series 6,"Arun Leisure Centre, Bognor Regis, England"
03/17/2018,Phoenix MMA UK,Phoenix Academy Fight Night,"Bournemouth International Centre, Bournemouth, England"
03/17/2018,PF,Pyramid Fights 6,"Batesville Community Center, Batesville, Arkansas, United States"
03/17/2018,GEMMAF,East German GEMMAF Championships 2018,"MMA Berlin Gym, Berlin, Berlin, Germany"
03/17/2018,Jet Fighter 5,Italo vs. Natalicio,"Irmaos Soares Gym, Luis Eduardo Magalhaes, Bahia, Brazil"
03/17/2018,Go FC ,Go Fight Champiomship 3,"Cinquentenario Park, Farroupilha, Rio Grande do Sul"
03/17/2018,Guerreiros Fight Champions ,GFC 4,"Santa Izabel Gymnasium Sports, Santa Izabel, Para, Brazil"
03/17/2018,X-Fights Hannover,Outsider Cup 46,"X-Fights Hannover Gym, Hannover, Lower Saxony, Germany"
03/17/2018,WLF,W.A.R.S. 22,"Kaifeng, Henan, China"
03/17/2018,Champions Fight,Alto da Serra Cup 2,"Jose Americo Martins (Zecao) Gymnasium, Soledade, Rio Grande do Sul, Brazil"
03/17/2018,Shogun Fights,Fort Lauderdale,"Seminole Hard Rock Hotel and Casino, Fort Lauderdale, Florida, United States"
03/17/2018,VFC,Vikings Fight Club 1,"Orion Club, Campinas, Sao Paulo, Brazil"
03/17/2018,MMA Bushido / King of Kings,Vol. 35: KOK Hero's World Series 2018 in Vilnius,"Siemens Arena, Vilnius, Lithuania"
03/17/2018,IFC ,Fight Night Austria,"Sporthalle Leonding, Leonding, Austria"
03/17/2018,SFC 12,Staredown Fighting Championship 12,"Deurne Expo Hall, Deurne, Antwerp, Belgium"
03/17/2018,RUF MMA,RUF 24: Charles vs. Lopez 3,"Twin Arrows Casino Resort, Flagstaff, Arizona, United States"
03/17/2018,Yakuza Fight,Yakuza Fight 4,"Rakvere Sports Center, Rakvere, Estonia"
03/17/2018,JFL,Jasaji Fighting League: Fight Night Vol. 4,"Rodeo Santa Fe, Tlalnepantla de Baz, Mexico"
03/17/2018,EBD 3,European Beatdown 3,"Mons Arena, Mons, Belgium"
03/17/2018,GFA,Gladiator Fighting Arena 10,"Pablo Neruda Complex, Nimes, France"
03/17/2018,PFC 46,Pit Bull Fight Championship 46,"Betel Educational Institute Gymnasium, Castanhal, Para, Brazil"
03/17/2018,MMA Pro Ukraine,Minerfin Cup 2018,"Gornyak Arena, Dniprorudne, Zaporizhia, Ukraine"
03/17/2018,Zst,Zst 59 / Swat! 164,"Shinjuku Face, Tokyo, Japan"
03/17/2018,AFL 14,Outbreak,"Gran Canaria Arena, Las Palmas, Canary Islands, Spain"
03/17/2018,Nak Su Combat,NSC 1: Compensa,"Dom Jackson Damasceno Sports Square, Manaus, Amazonas, Brazil"
03/17/2018,WLC 3,Knockout,"GOSiR Hall, Wisniowa Gora, Poland"
03/17/2018,LNK Boxing / WFCA Baltic,LNK Fight Night 6,"Arena Riga, Riga, Latvia"
03/17/2018,Bizzarro Promotions,Bayfront Brawl 5,"Bayfront Maritime Center, Erie, Pennsylvania, United States"
03/17/2018,HFC 13,Hard Fighting Championship 13,"Grand Casino Basel, Basel, Switzerland"
03/17/2018,MTF 1,Mountain Force MMA 1,"Eccles Ice Center, Logan, Utah, United States"
03/17/2018,BFL 54,Battlefield Fight League,"Hard Rock Casino, Coquitlam, British Columbia, Canada"
03/17/2018,Shooto Brazil,Shooto Brazil 81,"Upper Arena, Rio de Janeiro, Rio de Janeiro, Brazil"
03/17/2018,Gladiators in the Cage,Road to GITC 2,"Kharkiv, Ukraine"
03/17/2018,Aleksey Raevskiy Promotion,KPF: Kingdom Professional Fight 4,"Great Restaurant Chin, St. Petersburg, Russia"
03/17/2018,NFC 13,Naiza Fighter Championship 13,"Batyr Sports Complex, Aktau, Kazakhstan"
03/17/2018,SFL 2018: Finals,Grand Finale: Delhi Heroes vs. U.P. Nawabs,"Famous Studios, Mumbai, Maharashtra, India"
03/17/2018,AFT 12,Adventure Fighters Tournament 12,"Fight Religion Space at Sotil Engineering, Curitiba, Parana, Brazil"
03/17/2018,CFFC 70,Cage Fury Fighting Championships 70,"Seminole Hard Rock Hotel and Casino, Hollywood, Florida, United States"
03/17/2018,ESPN Boxing,Top Rank,"The Theater at Madison Square Garden
New York, NY"
03/17/2018,Babilon MMA 3,Kolecki vs. Borowski,"MOSiR Hall, Radom, Poland"
03/17/2018,IFU 12,Impact Fight UK 12,"Hudson Leisure Centre, Wisbech, Cambridgeshire, England"
03/17/2018,Fireball Fight Club,Fireball Grand Battle,"Grand Hall Siberia, Krasnoyarsk, Krasnoyarsk, Russia"
03/17/2018,UFC Fight Night 127,Werdum vs. Volkov,"O2 Arena, London, Greater London, England"
03/17/2018,MMA Berlin,Tournament 54,"MMA Berlin Gym, Berlin, Germany"
03/16/2018,AKA,Rite of Passage 3,"Horseshoe Casino and Hotel, Bossier City, Louisiana, United States"
03/16/2018,STB,Simply The Best 18,None
03/16/2018,WEF,WEF Selection 19,"Bishkek, Kyrgyzstan"
03/16/2018,WKC MMA,World Kombat Challenge 80,"Gynasium Bola de Neve Church, Sarandi, PR, Brazil"
03/16/2018,Paramount MMA,Contenders,"National Western Complex, Denver, Colorado, United States"
03/16/2018,GFC 57,Grand Fighting Championship 57,"SESI Block, Pesqueira, Pernambuco, Brazil"
03/16/2018,NFN,Nice Fight Night 7,"Leyrit Hall, Nice, France"
03/16/2018,MFP 217,Modern Fighting Pankration 217,"Ostrova Grand Arena, Blagoveshchensk, Amur, Russia"
03/16/2018,Hooligan Fight Show,The Battle for Tula,"Hooligan #NumberOne Gym, Tula, Tula, Russia"
03/16/2018,MMAPU,MMA Pro Ukraine 16,"Prutska Street, Chernivtsi, Chernivtsi, Ukraine"
03/16/2018,Jaguar Combat 1,Crocota vs. Robocop,"Amadeu Teixeira Arena, Manaus, Amazonas, Brazil"
03/16/2018,FNW,Fight Night West 3,"Grandhotel Pupp, Karlovy Vary, Czech Republic"
03/16/2018,Just MMA 3,Just CKF: Hong Kong 2,"Southorn Stadium, Wan Chai, Hong Kong"
03/16/2018,Team Lopes Lyon,Apash Tournament 4,"Jean Jacques Rousseau Gymnasium, Vaulx-en-Velin, Lyon, France"
03/16/2018,FFC,Fortis Fight Cage MMA,"Fausto Gutierrez Moreno Municipal Auditorium, Tijuana, Baja California, Mexico"
03/16/2018,XFFC 17,Brawls Deep,"Entrec Centre, Grande Prairie, Alberta, Canada"
03/16/2018,KOTC,Future Legends 40,"Silver Legacy Resort and Casino, Reno, Nevada, United States"
03/16/2018,TKO 42,Nogueira vs. Laramie,"Place Bell, Laval, Quebec, Canada"
03/15/2018,Seven Fight Promotion,Seven Fight 10,"Volzhansky State Circus, Ivanovo, Ivanovo, Russia"
03/15/2018,CBF MMA 1,Dana White: Lookin' for a Fight,"Marquis Los Cabos Resort and Spa, Cabo San Lucas, Baja California Sur, Mexico"
05/14/2018,IFC 5,Iran Fighting Championship 5,"Zulfaqar Sport Hall, Neka, Mazandaran, Iran"
05/14/2018,TGFC 2,Champions Night,"Khurshid Hall, Kabul, Afghanistan"
05/14/2018,WEF 55,WEF Global 12,"Kozhomkul Sports Palace, Bishkek, Kyrgyzstan"
05/13/2018,Knock Out League,Knock Out League 4,"Lomas de Zamora, Buenos Aires, Argentina"
05/13/2018,MTK,MTK MMA 1,"Indigo at The O2, London, England"
05/13/2018,Sech Pro,GIT Sech Pro 3,"Fox Fighting School, St. Petersburg, Russia"
05/13/2018,MF,Mutante Fighter 1,"Professor Leandro Martins Gymnasium, Goianesia, Para, Brazil"
05/13/2018,Fight Masters Championship 6,FMC 6: Spartak 2018,"Spartak Sports Club, Donetsk, Donetsk, Ukraine"
05/13/2018,T-Rex 3,MMA Pskov,"Pskov Shopping Center Forum, Pskov, Pskov, Russia"
05/13/2018,Legion Japan,Vol. 2: Minamata,"Minamata General Gymnasium Small Arena, Minamata, Kumamoto, Japan"
05/13/2018,MMA Pit Bull Team,MMA War 4,"Novi Pazar Sports Hall, Novi Pazar, Serbia"
05/13/2018,WWFC,Road to WWFC 12: Tyachiv,"Tyachiv Sports Arena, Tyachiv, Zakarpattia, Ukraine"
05/13/2018,Open Martial Arts League,Stage 47,"Pervomaysk, Russia"
05/13/2018,REM 93,REM MMA League,"Traktor Sport Palace, Chelyabinsk, Russia"
05/13/2018,FightPro,Battle for the Belt 3,"Mesto Vstrechi Restaurant, St. Petersburg, Russia"
05/13/2018,JMMAF,Hokkaido Cage Fight 05,Japan
05/13/2018,Russian MMA Union,"2018 Russian Amateur MMA Championships, Finals","Traktor Ice Arena, Chelyabinsk, Chelyabinsk, Russia"
05/13/2018,Pancrase,Sapporo,"Sapporo Concarino, Sapporo, Hokkaido, Japan"
05/13/2018,Shooto,Professional Shooto 5/13,"Kawasaki City Sports and Cultural Research Center, Kawasaki, Kanagawa, Japan"
05/12/2018,IFL 69,Fight Night & Bikes 3,"Motor City Harley-Davidson, Farmington Hills, Michigan, United States"
05/12/2018,Ultimate Combate,Ultimate Combate 102,"Garinpense Athletic Associantion, Conceicao das Alagoas, Minas Gerais"
05/12/2018,Thai Combat VIII,Tartaletti vs. Cosnard,"Parque Berduc Paranda, Entre Rios, Argentina."
05/12/2018,Fightstar FC 31,Fightstar Fighting Championship South Africa,"Alberton Wrestling Hall, Alberton, South Africa"
05/12/2018,Octagon No Mercy,Jurassic Fights 1,None
05/12/2018,QFC - Quedas fight Cahmpionship,None,None
05/12/2018,Maximus Fighter 2,Fabiulane vs. Alline,"Alexandre Montoril (GM3) State School Gymnasium, Coari, Amazonas, Brazil"
05/12/2018,Paulista Fight MMA,1,"Santista Paratube Club, Paulista, Pernambuco"
05/12/2018,MFC,Maceio Fighting Championship 24,"Fernao Velho Sports Gymnasium, Maceio, Alagoas, Brazil"
05/12/2018,SFC 2,Scorpion Fighting Championship 2,"Derbent, Dagestan, Russia"
05/12/2018,LNK Boxing / WFCA Baltic,LNK Fight Night 7,"Arena Riga, Riga, Latvia"
05/12/2018,Jorge Velho Team,JVT Championship 13,"Vasco da Gama Football Club (Vascao) Gymnasium, Caxias do Sul, Rio Grande do Sul, Brazil"
05/12/2018,Kyokushinkaikan MS,Parabellum Fight MMA 11,"Ulisses Guimaraes Municipal Gymnasium, Dourados, Mato Grosso do Sul, Brazil"
05/12/2018,ExitAsia,Freiburger Champions Fight Night 2018,"Staudinger Sport Hall, Freiburg im Breisgau, Baden-Wurttemberg, Germany"
05/12/2018,Noc Gladijatora,Karlovac 2018,"Rakovac Sports Hall, Karlovac, Croatia"
